code,name,market,catagory,type
603223,恒通股份,A股,上证A股,股票
600885,宏发股份,A股,上证A股,股票
688098,申联生物,A股,上证A股,股票
688001,华兴源创,A股,上证A股,股票
688565,力源科技,A股,上证A股,股票
600073,上海梅林,A股,上证A股,股票
600853,龙建股份,A股,上证A股,股票
600850,电科数字,A股,上证A股,股票
688117,圣诺生物,A股,上证A股,股票
688633,星球石墨,A股,上证A股,股票
603956,威派格,A股,上证A股,股票
600983,惠而浦,A股,上证A股,股票
600117,西宁特钢,A股,上证A股,股票
600640,国脉文化,A股,上证A股,股票
603200,上海洗霸,A股,上证A股,股票
688130,晶华微,A股,上证A股,股票
600395,盘江股份,A股,上证A股,股票
600647,同达创业,A股,上证A股,股票
688225,亚信安全,A股,上证A股,股票
600616,金枫酒业,A股,上证A股,股票
601005,重庆钢铁,A股,上证A股,股票
688233,神工股份,A股,上证A股,股票
600682,南京新百,A股,上证A股,股票
605006,山东玻纤,A股,上证A股,股票
601311,骆驼股份,A股,上证A股,股票
600720,祁连山,A股,上证A股,股票
601177,杭齿前进,A股,上证A股,股票
605179,一鸣食品,A股,上证A股,股票
605296,神农集团,A股,上证A股,股票
603920,世运电路,A股,上证A股,股票
600525,长园集团,A股,上证A股,股票
600231,凌钢股份,A股,上证A股,股票
600332,白云山,A股,上证A股,股票
600894,广日股份,A股,上证A股,股票
688328,深科达,A股,上证A股,股票
600355,精伦电子,A股,上证A股,股票
600733,北汽蓝谷,A股,上证A股,股票
688198,佰仁医疗,A股,上证A股,股票
688167,炬光科技,A股,上证A股,股票
600408,安泰集团,A股,上证A股,股票
605166,聚合顺,A股,上证A股,股票
600597,光明乳业,A股,上证A股,股票
600319,亚星化学,A股,上证A股,股票
605055,迎丰股份,A股,上证A股,股票
600892,大晟文化,A股,上证A股,股票
603267,鸿远电子,A股,上证A股,股票
603022,新通联,A股,上证A股,股票
600617,国新能源,A股,上证A股,股票
603277,银都股份,A股,上证A股,股票
600543,莫高股份,A股,上证A股,股票
600400,红豆股份,A股,上证A股,股票
600577,精达股份,A股,上证A股,股票
600307,酒钢宏兴,A股,上证A股,股票
688588,凌志软件,A股,上证A股,股票
600459,贵研铂业,A股,上证A股,股票
688069,德林海,A股,上证A股,股票
600020,中原高速,A股,上证A股,股票
603266,天龙股份,A股,上证A股,股票
603536,惠发食品,A股,上证A股,股票
688258,卓易信息,A股,上证A股,股票
600252,中恒集团,A股,上证A股,股票
601200,上海环境,A股,上证A股,股票
600884,杉杉股份,A股,上证A股,股票
603052,可川科技,A股,上证A股,股票
600727,鲁北化工,A股,上证A股,股票
605158,华达新材,A股,上证A股,股票
600429,三元股份,A股,上证A股,股票
600095,湘财股份,A股,上证A股,股票
603181,皇马科技,A股,上证A股,股票
600336,澳柯玛,A股,上证A股,股票
688051,佳华科技,A股,上证A股,股票
688286,敏芯股份,A股,上证A股,股票
603328,依顿电子,A股,上证A股,股票
600096,云天化,A股,上证A股,股票
605298,必得科技,A股,上证A股,股票
600080,金花股份,A股,上证A股,股票
605118,力鼎光电,A股,上证A股,股票
603182,嘉华股份,A股,上证A股,股票
600289,ST信通,A股,上证A股,股票
600273,嘉化能源,A股,上证A股,股票
688093,世华科技,A股,上证A股,股票
601069,西部黄金,A股,上证A股,股票
603739,蔚蓝生物,A股,上证A股,股票
601921,浙版传媒,A股,上证A股,股票
600287,江苏舜天,A股,上证A股,股票
603616,韩建河山,A股,上证A股,股票
603390,通达电气,A股,上证A股,股票
603167,渤海轮渡,A股,上证A股,股票
600916,中国黄金,A股,上证A股,股票
601609,金田股份,A股,上证A股,股票
603033,三维股份,A股,上证A股,股票
601678,滨化股份,A股,上证A股,股票
600497,驰宏锌锗,A股,上证A股,股票
600103,青山纸业,A股,上证A股,股票
600012,皖通高速,A股,上证A股,股票
688109,品茗科技,A股,上证A股,股票
603139,康惠制药,A股,上证A股,股票
600178,东安动力,A股,上证A股,股票
601258,庞大集团,A股,上证A股,股票
603949,雪龙集团,A股,上证A股,股票
688229,博睿数据,A股,上证A股,股票
601156,东航物流,A股,上证A股,股票
603958,哈森股份,A股,上证A股,股票
688687,凯因科技,A股,上证A股,股票
603036,如通股份,A股,上证A股,股票
601898,中煤能源,A股,上证A股,股票
603088,宁波精达,A股,上证A股,股票
603127,昭衍新药,A股,上证A股,股票
603803,瑞斯康达,A股,上证A股,股票
601216,君正集团,A股,上证A股,股票
688336,三生国健,A股,上证A股,股票
600592,龙溪股份,A股,上证A股,股票
603982,泉峰汽车,A股,上证A股,股票
688077,大地熊,A股,上证A股,股票
601339,百隆东方,A股,上证A股,股票
688660,电气风电,A股,上证A股,股票
688273,麦澜德,A股,上证A股,股票
600637,东方明珠,A股,上证A股,股票
600935,华塑股份,A股,上证A股,股票
600671,ST目药,A股,上证A股,股票
688382,益方生物-U,A股,上证A股,股票
688036,传音控股,A股,上证A股,股票
688590,新致软件,A股,上证A股,股票
603079,圣达生物,A股,上证A股,股票
600184,光电股份,A股,上证A股,股票
603608,天创时尚,A股,上证A股,股票
601169,北京银行,A股,上证A股,股票
603192,汇得科技,A股,上证A股,股票
603712,七一二,A股,上证A股,股票
600961,株冶集团,A股,上证A股,股票
600368,五洲交通,A股,上证A股,股票
601665,齐鲁银行,A股,上证A股,股票
600126,杭钢股份,A股,上证A股,股票
603203,快克股份,A股,上证A股,股票
688681,科汇股份,A股,上证A股,股票
605488,福莱新材,A股,上证A股,股票
600980,北矿科技,A股,上证A股,股票
600362,江西铜业,A股,上证A股,股票
688418,震有科技,A股,上证A股,股票
603687,大胜达,A股,上证A股,股票
600777,新潮能源,A股,上证A股,股票
600169,太原重工,A股,上证A股,股票
600536,中国软件,A股,上证A股,股票
603078,江化微,A股,上证A股,股票
688206,概伦电子,A股,上证A股,股票
600403,大有能源,A股,上证A股,股票
688280,精进电动-UW,A股,上证A股,股票
688055,龙腾光电,A股,上证A股,股票
688272,富吉瑞,A股,上证A股,股票
600120,浙江东方,A股,上证A股,股票
600198,大唐电信,A股,上证A股,股票
688316,青云科技-U,A股,上证A股,股票
603006,联明股份,A股,上证A股,股票
600721,百花医药,A股,上证A股,股票
603063,禾望电气,A股,上证A股,股票
600108,亚盛集团,A股,上证A股,股票
600567,山鹰国际,A股,上证A股,股票
605086,龙高股份,A股,上证A股,股票
605098,行动教育,A股,上证A股,股票
603813,原尚股份,A股,上证A股,股票
600756,浪潮软件,A股,上证A股,股票
688403,汇成股份,A股,上证A股,股票
688056,莱伯泰科,A股,上证A股,股票
600373,中文传媒,A股,上证A股,股票
603968,醋化股份,A股,上证A股,股票
688012,中微公司,A股,上证A股,股票
603618,杭电股份,A股,上证A股,股票
603012,创力集团,A股,上证A股,股票
600055,万东医疗,A股,上证A股,股票
603096,新经典,A股,上证A股,股票
600883,博闻科技,A股,上证A股,股票
603856,东宏股份,A股,上证A股,股票
600261,阳光照明,A股,上证A股,股票
688030,山石网科,A股,上证A股,股票
601857,中国石油,A股,上证A股,股票
601825,沪农商行,A股,上证A股,股票
688682,霍莱沃,A股,上证A股,股票
688428,诺诚健华-U,A股,上证A股,股票
603321,梅轮电梯,A股,上证A股,股票
600993,马应龙,A股,上证A股,股票
605077,华康股份,A股,上证A股,股票
688330,宏力达,A股,上证A股,股票
603035,常熟汽饰,A股,上证A股,股票
600166,福田汽车,A股,上证A股,股票
605277,新亚电子,A股,上证A股,股票
603166,福达股份,A股,上证A股,股票
603002,宏昌电子,A股,上证A股,股票
600361,华联综超,A股,上证A股,股票
601965,中国汽研,A股,上证A股,股票
600584,长电科技,A股,上证A股,股票
601008,连云港,A股,上证A股,股票
600059,古越龙山,A股,上证A股,股票
600367,红星发展,A股,上证A股,股票
600987,航民股份,A股,上证A股,股票
600908,无锡银行,A股,上证A股,股票
600439,瑞贝卡,A股,上证A股,股票
600010,包钢股份,A股,上证A股,股票
600694,大商股份,A股,上证A股,股票
603178,圣龙股份,A股,上证A股,股票
600218,全柴动力,A股,上证A股,股票
688115,思林杰,A股,上证A股,股票
603071,物产环能,A股,上证A股,股票
600703,三安光电,A股,上证A股,股票
600100,同方股份,A股,上证A股,股票
600330,天通股份,A股,上证A股,股票
600691,阳煤化工,A股,上证A股,股票
600300,维维股份,A股,上证A股,股票
603711,香飘飘,A股,上证A股,股票
600699,均胜电子,A股,上证A股,股票
603213,镇洋发展,A股,上证A股,股票
600203,福日电子,A股,上证A股,股票
600320,振华重工,A股,上证A股,股票
688228,开普云,A股,上证A股,股票
603027,千禾味业,A股,上证A股,股票
688381,帝奥微,A股,上证A股,股票
600116,三峡水利,A股,上证A股,股票
600418,江淮汽车,A股,上证A股,股票
688257,新锐股份,A股,上证A股,股票
600588,用友网络,A股,上证A股,股票
603028,赛福天,A股,上证A股,股票
688202,美迪西,A股,上证A股,股票
601010,文峰股份,A股,上证A股,股票
600269,赣粤高速,A股,上证A股,股票
601606,长城军工,A股,上证A股,股票
688035,德邦科技,A股,上证A股,股票
600302,标准股份,A股,上证A股,股票
688555,*ST泽达,A股,上证A股,股票
688455,科捷智能,A股,上证A股,股票
600018,上港集团,A股,上证A股,股票
600351,亚宝药业,A股,上证A股,股票
603669,灵康药业,A股,上证A股,股票
600171,上海贝岭,A股,上证A股,股票
600965,福成股份,A股,上证A股,股票
600128,弘业股份,A股,上证A股,股票
605099,共创草坪,A股,上证A股,股票
600318,新力金融,A股,上证A股,股票
600579,克劳斯,A股,上证A股,股票
688279,峰岹科技,A股,上证A股,股票
603583,捷昌驱动,A股,上证A股,股票
600188,兖矿能源,A股,上证A股,股票
600796,钱江生化,A股,上证A股,股票
688426,康为世纪,A股,上证A股,股票
603578,三星新材,A股,上证A股,股票
688309,*ST恒誉,A股,上证A股,股票
688165,埃夫特-U,A股,上证A股,股票
688400,凌云光,A股,上证A股,股票
600423,柳化股份,A股,上证A股,股票
605018,长华集团,A股,上证A股,股票
603219,富佳股份,A股,上证A股,股票
688182,灿勤科技,A股,上证A股,股票
603026,胜华新材,A股,上证A股,股票
603906,龙蟠科技,A股,上证A股,股票
600352,浙江龙盛,A股,上证A股,股票
603015,弘讯科技,A股,上证A股,股票
600776,东方通信,A股,上证A股,股票
600868,梅雁吉祥,A股,上证A股,股票
600097,开创国际,A股,上证A股,股票
688370,丛麟科技,A股,上证A股,股票
601777,力帆科技,A股,上证A股,股票
601128,常熟银行,A股,上证A股,股票
688086,*ST紫晶,A股,上证A股,股票
600955,维远股份,A股,上证A股,股票
600710,苏美达,A股,上证A股,股票
601333,广深铁路,A股,上证A股,股票
601968,宝钢包装,A股,上证A股,股票
603005,晶方科技,A股,上证A股,股票
605056,咸亨国际,A股,上证A股,股票
605011,杭州热电,A股,上证A股,股票
600158,中体产业,A股,上证A股,股票
603229,奥翔药业,A股,上证A股,股票
605319,无锡振华,A股,上证A股,股票
600083,博信股份,A股,上证A股,股票
605033,美邦股份,A股,上证A股,股票
603081,大丰实业,A股,上证A股,股票
601996,丰林集团,A股,上证A股,股票
600901,江苏租赁,A股,上证A股,股票
688126,沪硅产业-U,A股,上证A股,股票
600857,宁波中百,A股,上证A股,股票
688379,华光新材,A股,上证A股,股票
600033,福建高速,A股,上证A股,股票
603336,宏辉果蔬,A股,上证A股,股票
600810,神马股份,A股,上证A股,股票
603386,骏亚科技,A股,上证A股,股票
600757,长江传媒,A股,上证A股,股票
603365,水星家纺,A股,上证A股,股票
688209,英集芯,A股,上证A股,股票
600220,江苏阳光,A股,上证A股,股票
688517,金冠电气,A股,上证A股,股票
600346,恒力石化,A股,上证A股,股票
688011,新光光电,A股,上证A股,股票
603529,爱玛科技,A股,上证A股,股票
603918,金桥信息,A股,上证A股,股票
600277,亿利洁能,A股,上证A股,股票
603308,应流股份,A股,上证A股,股票
600626,申达股份,A股,上证A股,股票
603656,泰禾智能,A股,上证A股,股票
600722,金牛化工,A股,上证A股,股票
601366,利群股份,A股,上证A股,股票
688176,亚虹医药-U,A股,上证A股,股票
603598,引力传媒,A股,上证A股,股票
600456,宝钛股份,A股,上证A股,股票
605365,立达信,A股,上证A股,股票
603158,腾龙股份,A股,上证A股,股票
601089,福元医药,A股,上证A股,股票
600366,宁波韵升,A股,上证A股,股票
688160,步科股份,A股,上证A股,股票
600770,综艺股份,A股,上证A股,股票
603098,森特股份,A股,上证A股,股票
601163,三角轮胎,A股,上证A股,股票
603235,天新药业,A股,上证A股,股票
600611,大众交通,A股,上证A股,股票
688113,联测科技,A股,上证A股,股票
688416,恒烁股份,A股,上证A股,股票
600180,瑞茂通,A股,上证A股,股票
600356,恒丰纸业,A股,上证A股,股票
600308,华泰股份,A股,上证A股,股票
600229,城市传媒,A股,上证A股,股票
600057,厦门象屿,A股,上证A股,股票
600058,五矿发展,A股,上证A股,股票
603617,君禾股份,A股,上证A股,股票
688173,希荻微,A股,上证A股,股票
600731,湖南海利,A股,上证A股,股票
605368,蓝天燃气,A股,上证A股,股票
600227,圣济堂,A股,上证A股,股票
600022,山东钢铁,A股,上证A股,股票
600798,宁波海运,A股,上证A股,股票
603095,越剑智能,A股,上证A股,股票
688184,帕瓦股份,A股,上证A股,股票
603703,盛洋科技,A股,上证A股,股票
603131,上海沪工,A股,上证A股,股票
601718,际华集团,A股,上证A股,股票
600151,航天机电,A股,上证A股,股票
603767,中马传动,A股,上证A股,股票
603019,中科曙光,A股,上证A股,股票
688059,华锐精密,A股,上证A股,股票
688138,清溢光电,A股,上证A股,股票
600759,ST洲际,A股,上证A股,股票
603319,湘油泵,A股,上证A股,股票
600861,北京城乡,A股,上证A股,股票
603077,和邦生物,A股,上证A股,股票
603239,浙江仙通,A股,上证A股,股票
600449,宁夏建材,A股,上证A股,股票
688667,菱电电控,A股,上证A股,股票
603888,新华网,A股,上证A股,股票
600130,波导股份,A股,上证A股,股票
605377,华旺科技,A股,上证A股,股票
688819,天能股份,A股,上证A股,股票
688050,爱博医疗,A股,上证A股,股票
601330,绿色动力,A股,上证A股,股票
600251,冠农股份,A股,上证A股,股票
600075,新疆天业,A股,上证A股,股票
688798,艾为电子,A股,上证A股,股票
600528,中铁工业,A股,上证A股,股票
603980,吉华集团,A股,上证A股,股票
605088,冠盛股份,A股,上证A股,股票
601868,中国能建,A股,上证A股,股票
603639,海利尔,A股,上证A股,股票
603380,易德龙,A股,上证A股,股票
601900,南方传媒,A股,上证A股,股票
603926,铁流股份,A股,上证A股,股票
600804,ST鹏博士,A股,上证A股,股票
600157,永泰能源,A股,上证A股,股票
600035,楚天高速,A股,上证A股,股票
600371,万向德农,A股,上证A股,股票
603013,亚普股份,A股,上证A股,股票
600822,上海物贸,A股,上证A股,股票
688585,上纬新材,A股,上证A股,股票
605228,神通科技,A股,上证A股,股票
601015,陕西黑猫,A股,上证A股,股票
603797,联泰环保,A股,上证A股,股票
688513,苑东生物,A股,上证A股,股票
688013,天臣医疗,A股,上证A股,股票
600758,辽宁能源,A股,上证A股,股票
688181,八亿时空,A股,上证A股,股票
603187,海容冷链,A股,上证A股,股票
600156,华升股份,A股,上证A股,股票
688255,凯尔达,A股,上证A股,股票
688161,威高骨科,A股,上证A股,股票
603657,春光科技,A股,上证A股,股票
603278,大业股份,A股,上证A股,股票
600468,百利电气,A股,上证A股,股票
601618,中国中冶,A股,上证A股,股票
600539,狮头股份,A股,上证A股,股票
600867,通化东宝,A股,上证A股,股票
603989,艾华集团,A股,上证A股,股票
603648,畅联股份,A股,上证A股,股票
600992,贵绳股份,A股,上证A股,股票
600651,飞乐音响,A股,上证A股,股票
600599,ST熊猫,A股,上证A股,股票
600467,好当家,A股,上证A股,股票
688371,菲沃泰,A股,上证A股,股票
601218,吉鑫科技,A股,上证A股,股票
688285,高铁电气,A股,上证A股,股票
605599,菜百股份,A股,上证A股,股票
688003,天准科技,A股,上证A股,股票
600787,中储股份,A股,上证A股,股票
688325,赛微微电,A股,上证A股,股票
603169,兰石重装,A股,上证A股,股票
605180,华生科技,A股,上证A股,股票
603227,雪峰科技,A股,上证A股,股票
600507,方大特钢,A股,上证A股,股票
688395,正弦电气,A股,上证A股,股票
688510,航亚科技,A股,上证A股,股票
603165,荣晟环保,A股,上证A股,股票
688321,微芯生物,A股,上证A股,股票
603211,晋拓股份,A股,上证A股,股票
600127,金健米业,A股,上证A股,股票
603488,展鹏科技,A股,上证A股,股票
603113,金能科技,A股,上证A股,股票
603097,江苏华辰,A股,上证A股,股票
688509,正元地信,A股,上证A股,股票
601766,中国中车,A股,上证A股,股票
603255,鼎际得,A股,上证A股,股票
600500,中化国际,A股,上证A股,股票
600089,特变电工,A股,上证A股,股票
688062,迈威生物-U,A股,上证A股,股票
603599,广信股份,A股,上证A股,股票
600278,东方创业,A股,上证A股,股票
600085,同仁堂,A股,上证A股,股票
688296,和达科技,A股,上证A股,股票
603421,鼎信通讯,A股,上证A股,股票
600262,北方股份,A股,上证A股,股票
600118,中国卫星,A股,上证A股,股票
600299,安迪苏,A股,上证A股,股票
600207,安彩高科,A股,上证A股,股票
601882,海天精工,A股,上证A股,股票
600966,博汇纸业,A股,上证A股,股票
603290,斯达半导,A股,上证A股,股票
688419,耐科装备,A股,上证A股,股票
688163,赛伦生物,A股,上证A股,股票
600855,航天长峰,A股,上证A股,股票
605305,中际联合,A股,上证A股,股票
688319,欧林生物,A股,上证A股,股票
601608,中信重工,A股,上证A股,股票
603315,福鞍股份,A股,上证A股,股票
688571,杭华股份,A股,上证A股,股票
601018,宁波港,A股,上证A股,股票
603960,克来机电,A股,上证A股,股票
688151,华强科技,A股,上证A股,股票
688227,品高股份,A股,上证A股,股票
600820,隧道股份,A股,上证A股,股票
603619,中曼石油,A股,上证A股,股票
603042,华脉科技,A股,上证A股,股票
603893,瑞芯微,A股,上证A股,股票
600764,中国海防,A股,上证A股,股票
600193,创兴资源,A股,上证A股,股票
688009,中国通号,A股,上证A股,股票
603519,立霸股份,A股,上证A股,股票
688047,龙芯中科,A股,上证A股,股票
605199,葫芦娃,A股,上证A股,股票
600587,新华医疗,A股,上证A股,股票
688589,力合微,A股,上证A股,股票
601326,秦港股份,A股,上证A股,股票
603676,卫信康,A股,上证A股,股票
600223,鲁商发展,A股,上证A股,股票
688332,中科蓝讯,A股,上证A股,股票
600243,青海华鼎,A股,上证A股,股票
601568,北元集团,A股,上证A股,股票
688456,有研粉材,A股,上证A股,股票
601226,华电重工,A股,上证A股,股票
603133,碳元科技,A股,上证A股,股票
688177,百奥泰,A股,上证A股,股票
601698,中国卫通,A股,上证A股,股票
688701,卓锦股份,A股,上证A股,股票
603366,日出东方,A股,上证A股,股票
600967,内蒙一机,A股,上证A股,股票
600017,日照港,A股,上证A股,股票
603677,奇精机械,A股,上证A股,股票
603206,嘉环科技,A股,上证A股,股票
600232,金鹰股份,A股,上证A股,股票
600107,美尔雅,A股,上证A股,股票
600480,凌云股份,A股,上证A股,股票
601107,四川成渝,A股,上证A股,股票
688197,首药控股-U,A股,上证A股,股票
600288,大恒科技,A股,上证A股,股票
605198,安德利,A股,上证A股,股票
600876,洛阳玻璃,A股,上证A股,股票
603991,至正股份,A股,上证A股,股票
601188,龙江交通,A股,上证A股,股票
605399,晨光新材,A股,上证A股,股票
600557,康缘药业,A股,上证A股,股票
603868,飞科电器,A股,上证A股,股票
603585,苏利股份,A股,上证A股,股票
600381,青海春天,A股,上证A股,股票
600279,重庆港,A股,上证A股,股票
600549,厦门钨业,A股,上证A股,股票
603738,泰晶科技,A股,上证A股,股票
600959,江苏有线,A股,上证A股,股票
688553,汇宇制药-W,A股,上证A股,股票
600889,南京化纤,A股,上证A股,股票
600635,大众公用,A股,上证A股,股票
603867,新化股份,A股,上证A股,股票
603037,凯众股份,A股,上证A股,股票
600686,金龙汽车,A股,上证A股,股票
688100,威胜信息,A股,上证A股,股票
688459,哈铁科技,A股,上证A股,股票
600461,洪城环境,A股,上证A股,股票
600933,爱柯迪,A股,上证A股,股票
600168,武汉控股,A股,上证A股,股票
600517,国网英大,A股,上证A股,股票
601988,中国银行,A股,上证A股,股票
600962,国投中鲁,A股,上证A股,股票
600970,中材国际,A股,上证A股,股票
603977,国泰集团,A股,上证A股,股票
603156,养元饮品,A股,上证A股,股票
603031,安孚科技,A股,上证A股,股票
603722,阿科力,A股,上证A股,股票
605189,富春染织,A股,上证A股,股票
601399,国机重装,A股,上证A股,股票
688192,迪哲医药-U,A股,上证A股,股票
603159,上海亚虹,A股,上证A股,股票
601228,广州港,A股,上证A股,股票
688101,三达膜,A股,上证A股,股票
603799,华友钴业,A股,上证A股,股票
600535,天士力,A股,上证A股,股票
600348,华阳股份,A股,上证A股,股票
603950,长源东谷,A股,上证A股,股票
603086,先达股份,A股,上证A股,股票
603048,浙江黎明,A股,上证A股,股票
688619,罗普特,A股,上证A股,股票
603100,川仪股份,A股,上证A股,股票
603586,金麒麟,A股,上证A股,股票
603577,汇金通,A股,上证A股,股票
603056,德邦股份,A股,上证A股,股票
603662,柯力传感,A股,上证A股,股票
603000,人民网,A股,上证A股,股票
688685,迈信林,A股,上证A股,股票
601368,绿城水务,A股,上证A股,股票
603605,珀莱雅,A股,上证A股,股票
603726,朗迪集团,A股,上证A股,股票
600365,ST通葡,A股,上证A股,股票
600028,中国石化,A股,上证A股,股票
603880,南卫股份,A股,上证A股,股票
603121,华培动力,A股,上证A股,股票
605069,正和生态,A股,上证A股,股票
603359,东珠生态,A股,上证A股,股票
600448,华纺股份,A股,上证A股,股票
600032,浙江新能,A股,上证A股,股票
688772,珠海冠宇,A股,上证A股,股票
601006,大秦铁路,A股,上证A股,股票
600125,铁龙物流,A股,上证A股,股票
603788,宁波高发,A股,上证A股,股票
603320,迪贝电气,A股,上证A股,股票
603815,交建股份,A股,上证A股,股票
605080,浙江自然,A股,上证A股,股票
603132,金徽股份,A股,上证A股,股票
600098,广州发展,A股,上证A股,股票
603555,贵人鸟,A股,上证A股,股票
603889,新澳股份,A股,上证A股,股票
601827,三峰环境,A股,上证A股,股票
603811,诚意药业,A股,上证A股,股票
600179,安通控股,A股,上证A股,股票
600714,金瑞矿业,A股,上证A股,股票
688039,当虹科技,A股,上证A股,股票
601233,桐昆股份,A股,上证A股,股票
688275,万润新能,A股,上证A股,股票
603729,龙韵股份,A股,上证A股,股票
600996,贵广网络,A股,上证A股,股票
603879,永悦科技,A股,上证A股,股票
603363,傲农生物,A股,上证A股,股票
601328,交通银行,A股,上证A股,股票
600481,双良节能,A股,上证A股,股票
600212,绿能慧充,A股,上证A股,股票
603602,纵横通信,A股,上证A股,股票
601012,隆基绿能,A股,上证A股,股票
601999,出版传媒,A股,上证A股,股票
688432,有研硅,A股,上证A股,股票
600973,宝胜股份,A股,上证A股,股票
603161,科华控股,A股,上证A股,股票
601919,中远海控,A股,上证A股,股票
600792,云煤能源,A股,上证A股,股票
600292,远达环保,A股,上证A股,股票
600537,亿晶光电,A股,上证A股,股票
600391,航发科技,A股,上证A股,股票
601801,皖新传媒,A股,上证A股,股票
600114,东睦股份,A股,上证A股,股票
688661,和林微纳,A股,上证A股,股票
688171,纬德信息,A股,上证A股,股票
601717,郑煤机,A股,上证A股,股票
600874,创业环保,A股,上证A股,股票
601113,华鼎股份,A股,上证A股,股票
601866,中远海发,A股,上证A股,股票
600052,东望时代,A股,上证A股,股票
600697,欧亚集团,A股,上证A股,股票
603466,风语筑,A股,上证A股,股票
688733,壹石通,A股,上证A股,股票
603505,金石资源,A股,上证A股,股票
603500,祥和实业,A股,上证A股,股票
600580,卧龙电驱,A股,上证A股,股票
603938,三孚股份,A股,上证A股,股票
603066,音飞储存,A股,上证A股,股票
688387,信科移动-U,A股,上证A股,股票
603693,江苏新能,A股,上证A股,股票
603936,博敏电子,A股,上证A股,股票
603017,中衡设计,A股,上证A股,股票
600969,郴电国际,A股,上证A股,股票
688116,天奈科技,A股,上证A股,股票
688425,铁建重工,A股,上证A股,股票
600769,祥龙电业,A股,上证A股,股票
600879,航天电子,A股,上证A股,股票
603507,振江股份,A股,上证A股,股票
605388,均瑶健康,A股,上证A股,股票
600717,天津港,A股,上证A股,股票
601952,苏垦农发,A股,上证A股,股票
601298,青岛港,A股,上证A股,股票
603988,中电电机,A股,上证A股,股票
600475,华光环能,A股,上证A股,股票
600815,厦工股份,A股,上证A股,股票
600737,中粮糖业,A股,上证A股,股票
600790,轻纺城,A股,上证A股,股票
603444,吉比特,A股,上证A股,股票
601288,农业银行,A股,上证A股,股票
600526,菲达环保,A股,上证A股,股票
600975,新五丰,A股,上证A股,股票
600008,首创环保,A股,上证A股,股票
688046,药康生物,A股,上证A股,股票
600129,太极集团,A股,上证A股,股票
688118,普元信息,A股,上证A股,股票
601118,海南橡胶,A股,上证A股,股票
603663,三祥新材,A股,上证A股,股票
600529,山东药玻,A股,上证A股,股票
603721,中广天择,A股,上证A股,股票
688049,炬芯科技,A股,上证A股,股票
688297,中无人机,A股,上证A股,股票
601106,中国一重,A股,上证A股,股票
688205,德科立,A股,上证A股,股票
600438,通威股份,A股,上证A股,股票
688287,观典防务,A股,上证A股,股票
600499,科达制造,A股,上证A股,股票
688195,腾景科技,A股,上证A股,股票
600285,羚锐制药,A股,上证A股,股票
603527,众源新材,A股,上证A股,股票
603185,上机数控,A股,上证A股,股票
603759,海天股份,A股,上证A股,股票
600615,丰华股份,A股,上证A股,股票
605151,西上海,A股,上证A股,股票
688022,瀚川智能,A股,上证A股,股票
605028,世茂能源,A股,上证A股,股票
688728,格科微,A股,上证A股,股票
603105,芯能科技,A股,上证A股,股票
601880,辽港股份,A股,上证A股,股票
600282,南钢股份,A股,上证A股,股票
600550,保变电气,A股,上证A股,股票
688598,金博股份,A股,上证A股,股票
600183,生益科技,A股,上证A股,股票
605090,九丰能源,A股,上证A股,股票
600070,浙江富润,A股,上证A股,股票
600167,联美控股,A股,上证A股,股票
600037,歌华有线,A股,上证A股,股票
603757,大元泵业,A股,上证A股,股票
600469,风神股份,A股,上证A股,股票
688008,澜起科技,A股,上证A股,股票
600265,ST景谷,A股,上证A股,股票
600246,万通发展,A股,上证A股,股票
603258,电魂网络,A股,上证A股,股票
603130,云中马,A股,上证A股,股票
688267,中触媒,A股,上证A股,股票
600225,卓朗科技,A股,上证A股,股票
603826,坤彩科技,A股,上证A股,股票
601702,华峰铝业,A股,上证A股,股票
603261,立航科技,A股,上证A股,股票
688015,交控科技,A股,上证A股,股票
601989,中国重工,A股,上证A股,股票
600877,声光电科,A股,上证A股,股票
603196,日播时尚,A股,上证A股,股票
603587,地素时尚,A股,上证A股,股票
603317,天味食品,A股,上证A股,股票
605100,华丰股份,A股,上证A股,股票
603658,安图生物,A股,上证A股,股票
600135,乐凯胶片,A股,上证A股,股票
603667,五洲新春,A股,上证A股,股票
600990,四创电子,A股,上证A股,股票
600343,航天动力,A股,上证A股,股票
688622,禾信仪器,A股,上证A股,股票
603660,苏州科达,A股,上证A股,股票
600568,ST中珠,A股,上证A股,股票
603908,牧高笛,A股,上证A股,股票
600873,梅花生物,A股,上证A股,股票
603053,成都燃气,A股,上证A股,股票
600771,广誉远,A股,上证A股,股票
600071,凤凰光学,A股,上证A股,股票
603288,海天味业,A股,上证A股,股票
603535,嘉诚国际,A股,上证A股,股票
600148,长春一东,A股,上证A股,股票
600871,石化油服,A股,上证A股,股票
603878,武进不锈,A股,上证A股,股票
688041,海光信息,A股,上证A股,股票
600405,动力源,A股,上证A股,股票
601619,嘉泽新能,A股,上证A股,股票
688238,和元生物,A股,上证A股,股票
601869,长飞光纤,A股,上证A股,股票
603331,百达精工,A股,上证A股,股票
603286,日盈电子,A股,上证A股,股票
688373,盟科药业-U,A股,上证A股,股票
603611,诺力股份,A股,上证A股,股票
600590,泰豪科技,A股,上证A股,股票
688262,国芯科技,A股,上证A股,股票
603085,天成自控,A股,上证A股,股票
688468,科美诊断,A股,上证A股,股票
600681,百川能源,A股,上证A股,股票
603297,永新光学,A股,上证A股,股票
