,fps,img_src,name
236,"['', '1440t [1440t]', '1440t [1440t]', '稳定30fps', '稳定30fps', '', '', '1440t [1440t]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR09518_00_00CD64EF1570EF7774778E5D7A6F972C8B9263DE68/06C2DE7F3A7DAB26A4AF432B2DAF9DB200D80F4D.PNG,"Manhunt
侠盗猎魔"
237,"['', '1080s', '1080s', '稳定30fps', '稳定30fps', '严重画面Bug', '严重画面Bug', '1080s', '稳定30fps', '严重画面Bug']",https://image.api.playstation.com/trophy/np/NPWR10494_00_00CA25823EAAD9E8141A0EB6F562E05CB6BA75B403/BA4E24CD032E8E0E1EAEF9D3014C6FFB1E4138A7.PNG,"Marvel Ultimate Alliance
漫威终极联盟"
238,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11874_00_0037606859525DF1AB207F0915277E09623FC1A685/F8F628054814C987A03F3A3AE109BAC605FE2B38.PNG,"Marvel vs. Capcom Infinite
漫威 VS 卡普空 无限"
239,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09187_00_00E44B461384AB7873033564F869C33D0EF671AD6F/108043FAE59C5E369404A10C8F37738F89D3F02E.PNG,"Mass Effect: Andromeda
质量效应 仙女座"
240,"['', '1800c', '1800c', '稳定30fps', '稳定30fps', '提升了画面效果', '提升了画面效果', '1800c', '稳定30fps', '提升了画面效果']",https://image.api.playstation.com/trophy/np/NPWR09513_00_006CBE31E9B4E739EC1A5BE2D92608DACBB3FF9639/E08BA00A5A9809956EB1EAC734A9EB52C7FACDBB.PNG,"Max Payne
马克思佩恩"
241,"['', '1080s', '1080s', '30-60fps', '30-60fps', '', '', '1080s', '30-60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16443_00_0010CC5C017FC0D895E2FFBBB3D1E4E6DA10116CCD/1A6906E7C59D42B35F25D6749733A6146726C466.PNG,"MediEvil [2019]
骷髅骑士"
242,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14222_00_00BE41571EDE2633721C7A6101DA0805D76A6FB343/2264A9276A4B495E9F7B2DF078C936DEB7BFBF2C.PNG,"Megadimension Neptunia VIIR
新次元游戏 海王星VIIR"
243,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR08243_00_0046C39336C207670ABA698A3DC265C52DE035962A/380C67C458A13260A9499D8F711064C0E642248B.PNG,"Metal Gear Solid V: The Definitive Experience
合金装备5: 终极体验版"
244,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11735_00_001EDDA66131B8F5DA0A558D711A060850E0BFA6B8/17B3A5BD7ACE7EA86C980CAAA0989827C074556C.PNG,"Metal Gear Survive
合金装备 生存"
245,"['', '2160t [2880x1620]', '2160t [2880x1620]', '60fps', '60fps', '', '', '2160t [2880x1620]', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR06580_00_009EF05189F4A3E7A364A09C856F6FDCFD407FD66F/2185E744D77B7B519E2114AA2A1F8480F14B1610.PNG,"Metro 2033 Redux
地铁： 2033 归来 重制版"
246,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15113_00_000F2D76B0CCE3BD53E98C0521FCEBE23C1048CC12/DCEF68136234C28FA49B300612BA1D24382529C0.PNG,"Metro Exodus
地铁 离去"
247,"['', '1440p', '1440p', '稳定30fps', '稳定30fps', '', '', '1440p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR05403_00_00B07604D4ECD2D438F2A95C1060CF61DCE3F7F544/D66987774E48791E93B33550080DCBA28077887F.PNG,"Middle-Earth: Shadow of Mordor
中土世界 魔多之影"
248,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '提升了绘制距离', '提升了绘制距离', '1080p', '稳定30fps', '提升了绘制距离', '', '动态2160p [2160p]', '动态2160p [2160p]', '稳定30fps', '稳定30fps', '', '', '动态2160p [2160p]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR10569_00_00C0594B81F249950525CF287A5806857E9583B8CD/51BA4DA918092214806AABBB37B4E605FDD978A0.PNG,"Middle-Earth: Shadow of War
中土世界 战争之影"
249,"['', '动态2160p [2160p]', '动态2160p [2160p]', '稳定30fps', '稳定30fps', '', '', '动态2160p [2160p]', '稳定30fps', '', '', '动态2160p [~2160p]', '动态2160p [~2160p]', '稳定30fps', '稳定30fps', '', '', '动态2160p [~2160p]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR08869_00_00062388B678667F0F5E4E286D1863173613AE7B5E/A0D0730EF717238579A184B4FFB926D62734B238.PNG,"Mighty No. 9
麦提9号"
250,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR05706_00_003C44BDCCF6EB21301F194F8CEF00BD1F4DC538D0/82D9739A2BD62B99475DD8B0E1ABE8C33C7A58D1.PNG,"Minecraft
我的世界"
251,"['', '864p', '864p', '稳定60fps', '稳定60fps', '', '', '864p', '稳定60fps', '']",https://image.api.playstation.com/null.png,"Minecraft Dungeons
我的世界: 地下城"
252,"['', '动态2160t [~ 1800p]', '动态2160t [~ 1800p]', '60fps', '60fps', '', '', '动态2160t [~ 1800p]', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14149_00_00368275351660C331B17D53CA64FB8A80D635123E/705680F3BC42F1A3E239444F0A0D6A0D6D32B6B5.PNG,"Minit
"
253,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08193_00_0039CB5B54E991725D264ADEDA16A42668E12D33CE/F439AD6BF734F0249D679603E7C429A0F7EC9A8C.PNG,"Mirror’s Edge Catalyst
镜之边缘 催化剂"
254,"['', '900p', '900p', '稳定60fps', '稳定60fps', '', '', '900p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14982_00_0032DB0FAE11B3AACCD785EEDDDD7A4C9D6822086A/417A1D8A61294BAE010B9D8FD9AC51D5E0186A4C.PNG,"Mobile Suit Gundam Battle Operation 2
机动战士高达 激战任务2"
255,"['', '1080p', '1080p', '60fps 偶尔掉帧', '60fps 偶尔掉帧', '', '', '1080p', '60fps 偶尔掉帧', '']",https://image.api.playstation.com/trophy/np/NPWR12163_00_00C4EAF54C6913A55025D8F3D3B7618FF74CE66F5A/D73DBDADF74AB939335C9B353B9E45621DA686E7.PNG,"Momodora: Reverie Under the Moonlight
莫莫多拉:月下遐想"
256,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13081_00_00A74C1FFAA7A6E043206C64D190FD4C8CD2243815/C348C78AF2662CC3E9464B02EDBD77E4A219D47B.PNG,"Monster Energy Supercross
魔爪锦标赛"
257,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '提升了动态模糊和阴影', '提升了动态模糊和阴影', '1080p', '稳定60fps', '提升了动态模糊和阴影']",https://image.api.playstation.com/trophy/np/NPWR11631_00_00AF96CD661F7ECAC2E9F9DBADC3A1C0C2BBB04299/40F98318A4254F94244CB9E9D0FE1ABC3EBE75C3.PNG,"Monster Hunter World
怪物猎人 世界"
258,"['', '1080t', '1080t', '稳定60fps', '稳定60fps', '', '', '1080t', '稳定60fps', '', '', '1080t', '1080t', '稳定60fps', '稳定60fps', '提升了绘制距离 模型细节 阴影', '提升了绘制距离 模型细节 阴影', '1080t', '稳定60fps', '提升了绘制距离 模型细节 阴影', '', '1800c', '1800c', '稳定60fps', '稳定60fps', '', '', '1800c', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16397_00_00E923556A900D1B68E8D4D2630C584D7D4F2810B4/31AB1143B485892302DD7CCC8EDDBD77520F7BD0.PNG,"Moonlighter
夜勤人"
259,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07810_00_0054969164A03E16BAADD6EB211B468C189A8ED02D/1C92481E3F14B72FE8ECBC4706B36FABA921AB5E.PNG,"Mortal Kombat XL
真人快打10"
260,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR20894_00_0079409A46DB754F3D03D1D27A0974ABDBB8D79D06/4CE9299078683BC283418427259116FD1721D98F.PNG,"Mortal Shell
致命躯壳"
261,"['', '动态1440p [1440p]', '动态1440p [1440p]', '稳定30fps', '稳定30fps', '', '', '动态1440p [1440p]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR11051_00_003192CD881D75ACC875D67FD57942D17C7A34AF63/EDFEF9DCB6810DEEE5B11A6EA84F6F79B5403AE4.PNG,"Moto Racer 4
摩托英豪4"
262,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17514_00_00CF738508F9708A89955467C8119EBCAD03C61DD6/8BA2502378944F8D6E4EAE39E6F9053845A2E323.PNG,"NHL 21
美国职业冰球联盟21"
263,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR18041_00_005939904E99277C7FBD3A6FFEE1A781FC684496B6/877A808A99C061E4B17D85E284654963545681B9.PNG,"Need for Speed Heat
极品飞车 热度"
264,"['', '动态2160c [~2160c]', '动态2160c [~2160c]', '稳定30fps', '稳定30fps', '提升了绘制距离 模型细节 动态模糊', '提升了绘制距离 模型细节 动态模糊', '动态2160c [~2160c]', '稳定30fps', '提升了绘制距离 模型细节 动态模糊']",https://image.api.playstation.com/trophy/np/NPWR11619_00_00C9019FFB34CD1FEBE6CCDCA91FC664AB4561C053/26EDFCCDE962840728E58CBA3736C35ACC82CA26.PNG,"Need for Speed Payback
极品飞车 偿还"
265,"['', '动态1800c [1800c]', '动态1800c [1800c]', '稳定30fps', '稳定30fps', '', '', '动态1800c [1800c]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR05335_00_00FB540A0E89C57873255969C9151095BC35A939CD/E79D28A0D064F9AB8B3D08F3933690E0C5F4C47D.PNG,"Need for Speed Rivals
极品飞车18 宿敌"
266,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/null.png,"Need for Speed [2015]
极品飞车 [2015]"
267,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/null.png,"Need for Speed: Hot Pursuit Remastered
极品飞车 热力追踪 重制版 "
268,"['', '2160p', '2160p', '稳定30fps', '稳定30fps', '', '', '2160p', '稳定30fps', '', '', '1260p', '1260p', '稳定60fps', '稳定60fps', '游戏崩溃Bug 坏档', '游戏崩溃Bug 坏档', '1260p', '稳定60fps', '游戏崩溃Bug 坏档']",https://image.api.playstation.com/trophy/np/NPWR14649_00_009FFE3BA431F543C1378FF0C179C7512B93DEDB54/2768C407DB896D7E7873ABEAF87EFBBD877945D8.PNG,"New Gundam Breaker
新高达破坏者"
269,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11361_00_00C97B650ED3F3BA1F86F572079BBA331B58B81463/C1669212DC0436334EC09EA2396C81556321C1BA.PNG,"Nex Machina: Death Machine
"
270,"['', '1890p', '1890p', '稳定60fps', '稳定60fps', '', '', '1890p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14858_00_0085355C1F05B3865E7E48D64824689DD97BADD7BD/633AF401F2EC0964B98DEEE47833BFDE1762C2A1.PNG,"Ni no Kuni Il: Revenant Kingdom
二之国2 王国再临"
271,"['', '1800p', '1800p', '60fps', '60fps', '提升了个别战斗效果为2160p', '提升了个别战斗效果为2160p', '1800p', '60fps', '提升了个别战斗效果为2160p']",https://image.api.playstation.com/trophy/np/NPWR16813_00_00FF6F69DEDFC71FFCD3EF5954781C2BCF0F3E8597/A33244E930650BD4AE33227246BF3F354C5C1383.PNG,"Ni no Kuni: Wrath of the White Witch Remastered
二之国: 白色圣灰的女王 重制版"
272,"['', '2160p', '2160p', '稳定30fps', '稳定30fps', '', '', '2160p', '稳定30fps', '', '', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08983_00_0028401200C35DF79459606ABAD48478BB4ED49539/E1BD1DCC141217DFB0A7180EB6EFF8A63156B4AC.PNG,"NieR: Automata
尼尔:机械纪元"
273,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10261_00_00CAA2186FFF8ED4ABC8FA441A9B72DB43BFD322F8/B4C5186F0DC63A3704590DCEAC632E16BB3B249F.PNG,"Nioh
仁王"
274,"['', '动态1080p [1080p]', '动态1080p [1080p]', '稳定60fps', '稳定60fps', '', '', '动态1080p [1080p]', '稳定60fps', '', '', '动态2160p [~2160p]', '动态2160p [~2160p]', '稳定60fps', '稳定60fps', '提升了画质', '提升了画质', '动态2160p [~2160p]', '稳定60fps', '提升了画质']",https://image.api.playstation.com/trophy/np/NPWR18604_00_00021C52A0BF7E02D40E6854B5595C6302F4C2D3FC/AA961BD080AD81CA3E84A12CD6DF4B8***A8BA18.PNG,"Nioh 2
仁王2"
275,"['', '动态1080p [1080p]', '动态1080p [1080p]', '稳定60fps', '稳定60fps', '', '', '动态1080p [1080p]', '稳定60fps', '', '', '动态 2160t [~2160p]', '动态 2160t [~2160p]', '稳定60fps', '稳定60fps', '', '', '动态 2160t [~2160p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10262_00_00D5017B144B34E8009CBF0DD541CCC743605751EB/CC8E8D5518575F6B18E84FA391D963E211D4A80E.PNG,"No Man’s Sky
无人深空"
276,"['', '720p', '720p', '稳定60fps', '稳定60fps', '', '', '720p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10158_00_00075B2378C639E9A6F5E18619CEF460A6EF7820C4/AC88C0EDF2963041251B596FA508FD71F1A8CEF5.PNG,"Nuclear Throne
废土之王"
277,"['', '1440x1080', '1440x1080', '稳定30fps', '稳定30fps', '', '', '1440x1080', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR13954_00_00226CB350D147F2F454C694F18BF5DA1986B6AC7E/5FBCB95B787AE68E8DD62975590516DEC703E1EF.PNG,"ONRUSH
"
278,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '', '', '1620p', '1620p', '稳定30fps', '稳定30fps', '', '', '1620p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR14139_00_0094B502D58D3A4B28CFA75DDBDE183E42390DB901/900A72170A4DFB2EA4EC177BD8F3A5232B30E1A7.PNG,"Observation
观测号"
279,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR12586_00_0031BBE6540910D71EEA3CA7AD984B0646D31DC3DC/C5C6F7A2247B62F49D59094F56FACBCD70A9B4F9.PNG,"Observer
观察者"
280,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR05868_00_00D3C88B69431D7CAC267C28DF92F449A75D5BB660/48C5E88A0811FF71E9C837EDC4CCC333FAFE0F6D.PNG,"Oddworld: New 'n' Tasty
奇异世界 新鲜可口"
281,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10696_00_000FAF729F10E26B99FB1E51179841937A2658C5B4/4109C5565AE111CA8374AE709615B819EE7D8A96.PNG,"Odin Sphere: Leifthrasir
奥丁领域 里普特拉西尔"
282,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09296_00_00206C6CF8DF40806C69EE226D4010CB8407220544/DBA749A83B3E8F35214C11D2D8A442D990A93D47.PNG,"Okage: Shadow King
"
283,"['', '1080s', '1080s', '稳定60fps', '稳定60fps', '画面Bug', '画面Bug', '1080s', '稳定60fps', '画面Bug']",https://image.api.playstation.com/trophy/np/NPWR03649_00_00FBBBB14A011FDC75F2A012108844AB41CF68379D/36F68F3503DF5939292DF8F7C0F0F0849E2E36FC.PNG,"Okami HD
大神 绝景版"
284,"['', '2160g', '2160g', '稳定30fps', '稳定30fps', '', '', '2160g', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR10368_00_0080CC099DE788180D0CDA6016876AC3C4A0A43008/47B24EC97191F673B43CA1C40B276CA9B643EDA6.PNG,"One Piece: Pirate Warriors 3
海贼王 海贼无双3"
285,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR18513_00_0030F9119D2E54FB7CD1210E8965AD8CB869EAD98C/B4CC8142C128093AD4E0FD6469A32158B289EF7F.PNG,"One Piece: Pirate Warriors 4
海贼无双4"
286,"['', '1080p', '1080p', '35-60fps', '35-60fps', '', '', '1080p', '35-60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13773_00_00CAD550075C60BD272E1F6111288752BF54E84405/708169275BCC2A36E68F1BA2EAC7F24F6AD3F950.PNG,"Outcast: Second Contact
时空英豪:二度接触"
287,"['', '1440p', '1440p', '30fps', '30fps', '', '', '1440p', '30fps', '']",https://image.api.playstation.com/trophy/np/NPWR12668_00_00AC844B7475475EE399D01C265AEF153DDC676D50/A4B2303BE3196FA14FF86CE715402FCE2F7CA359.PNG,"Outlast 2
逃生2"
288,"['', '动态1440p [1440p]', '动态1440p [1440p]', '稳定60fps', '稳定60fps', '提升了画质', '提升了画质', '动态1440p [1440p]', '稳定60fps', '提升了画质']",https://image.api.playstation.com/trophy/np/NPWR11025_00_009281F3D939BAE270E9A43C731384587E0A8A13D6/79B3D87993B46D510668DE878C8664FECDE8D717.PNG,"PAC-MAN 256
吃豆人256"
289,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10916_00_008CD832F8D52CBD415A912EBC564DAB53C8A929B7/D5BCAC63766F10B927ABFAFE954A1357D2409C47.PNG,"PAC-MAN Championship Edition 2
吃豆人冠军版2"
290,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10879_00_002E86A4C6ECE0EF9F60B99333B668C1BD56BAEF8A/D3FCA4DE289BD0C2FF88CA7FDAA099F236B5C8A9.PNG,"Paladins: Champions of the Realm
枪火游侠: 英雄國度"
291,"['', '动态2160p [2160p]', '动态2160p [2160p]', '稳定60fps', '稳定60fps', '', '', '动态2160p [2160p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15355_00_0008C663474E0EC4F044F3D114E105FC2EC45EF711/C259CF35500566E4CE6DF76AEDCD887A2F4DEAA0.PNG,"Path of Exile
流放之路"
292,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/null.png,"Persona 3: Dancing in Moonlight
女神异闻录3 月夜热舞 "
293,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15608_00_00932000FAA15C24FF5B68F8281C9451C53F4E8EFF/2C3655488B9B870C7DB83D18B6810DBAB760AD9D.PNG,"Persona 4: Dancing All Night
女神异闻录4 通宵热舞"
294,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR19151_00_00E78B6E341DB57E52DFF46931A6652ABE04B0785B/2F1CBD4FE36E5453C438E31CC9E3DA1FD460208E.PNG,"Persona 5 Royal
女神异闻录5 皇家版"
295,"['', '2160p', '2160p', '稳定30fps', '稳定30fps', '', '', '2160p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR20011_00_00C84A588343621C3C0E59AA8CA7445BBA7D4050B0/977648F2E4E5E3606D84BB9BB03D7ACEB0FBDF57.PNG,"Persona 5 Scramble: The Phantom Strikers
女神异闻录5 魅影攻手"
296,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '', '', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15900_00_008F410C16934D6EDAEFA68C2F4F8D5766F7165DAA/49216220B32F9012D2DE9753E85F69B4D7BCFAA9.PNG,"Persona 5: Dancing in Starlight
女神异闻录5 星夜热舞"
297,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08764_00_0092357985C9FFCA2F1BD1A8DDF59534E75E911073/FB43B3850F411D6F90AF207DB532E412BA811412.PNG,"Planetside 2
行星边际2"
298,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14927_00_008EAF73C51FA007D070D82CB7F6133764963BE212/53D62DA296C12E7C7F90C4C30798D8F5FD26CDE0.PNG,"Plants vs. Zombies: Battle for Neighborville
植物大战僵尸 和睦小镇保卫战"
299,"['', '动态2160p [~ 1800p]', '动态2160p [~ 1800p]', '稳定60fps', '稳定60fps', '提升了动态模糊和阴影效果', '提升了动态模糊和阴影效果', '动态2160p [~ 1800p]', '稳定60fps', '提升了动态模糊和阴影效果']",https://image.api.playstation.com/trophy/np/NPWR16731_00_00BDF92415DADAF2D93EF972B0E1BEBF4E9D1006CC/335478F974AB2D0A18D38EC89FF695AE0EEAAA8F.PNG,"PlayerUnknown s Battlegrounds
绝地求生"
300,"['', '1440p', '1440p', '稳定30fps', '稳定30fps', '', '', '1440p', '稳定30fps', '', '', '动态1080p [1080p]', '动态1080p [1080p]', '稳定60fps', '稳定60fps', '', '', '动态1080p [1080p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17671_00_00C8C72DC834F253A22908E22453D84629DF56220B/48AF075E2675A17CEEB63E24A726966E1EA42A91.PNG,"Predator: Hunting Grounds
铁血战士:狩猎场"
301,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR12023_00_00CBE2F8DECB178FEB455931C911EF865FA30E7AA4/66A30E60316331DA1D779B5113F637E53A96D7F9.PNG,"Prey
掠食"
302,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR08588_00_008F90D63FCDB140F7B4E6087116E570DBE446CD94/7BD5A2A67D5DA3135F9393EFF4114CEB749D254A.PNG,"Primal
"
303,"['', '1080s', '1080s', '30fps 卡顿', '30fps 卡顿', '少量画面Bug', '少量画面Bug', '1080s', '30fps 卡顿', '少量画面Bug']",https://image.api.playstation.com/trophy/np/NPWR18347_00_00F1EBC5CD722A3D409BF05D0769A846C26EA5BA5C/21DEC3F7CE3E1E8DDF49D0C23856AD997F16D05B.PNG,"Project CARS
赛车计划"
304,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10362_00_00FDB24E9962B02220915CB3254B415D9B4A656552/04F54944D16C0262AFB15051004F401A1BAC730B.PNG,"Project CARS 2
赛车计划 2"
305,"['', '动态1440p [1440p]', '动态1440p [1440p]', '60fps', '60fps', '', '', '动态1440p [1440p]', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR18347_00_00F1EBC5CD722A3D409BF05D0769A846C26EA5BA5C/21DEC3F7CE3E1E8DDF49D0C23856AD997F16D05B.PNG,"Project CARS 3
赛车计划 3"
306,"['', '动态1440p [~ 1440p]', '动态1440p [~ 1440p]', '60fps', '60fps', '', '', '动态1440p [~ 1440p]', '60fps', '', '', '动态1440p [1440p]', '动态1440p [1440p]', '稳定60fps', '稳定60fps', '', '', '动态1440p [1440p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08145_00_00C23FDF724FECF0C001442E9048D7AF3BCE9810F1/82D7D04930033EC50C393CCBACB4245EDA42FF23.PNG,"Prototype: Biohazard Bundle
***原形: 生化合集"
307,"['', '1080p', '1080p', '30fps 卡顿', '30fps 卡顿', 'Prototype 2', 'Prototype 2', '1080p', '30fps 卡顿', 'Prototype 2', '', '1080p', '1080p', '30fps 卡顿', '30fps 卡顿', 'Prototype', 'Prototype', '1080p', '30fps 卡顿', 'Prototype']",https://image.api.playstation.com/trophy/np/NPWR10506_00_00CF3261771D6E208EA6324F47E517F1653FD69A08/54E917782ECD1FDB9F1B3CEBACCA0626D950EDF7.PNG,"Psychonauts
疯狂世界"
308,"['', '1080s', '1080s', '20-30fps', '20-30fps', '', '', '1080s', '20-30fps', '']",https://image.api.playstation.com/trophy/np/NPWR13766_00_00AE288425724DFDFC6F14412A0A40C3B6309DE36F/BAB56E7C1329F0FB81F930A31F6BB645FF6B00AA.PNG,"Pure Farming 2018
纯粹农场 2018"
309,"['', '1080p', '1080p', '60fps', '60fps', '提升了绘制距离和阴影', '提升了绘制距离和阴影', '1080p', '60fps', '提升了绘制距离和阴影']",https://image.api.playstation.com/trophy/np/NPWR10751_00_0067A75086AF6955957B0F14790DB6DEDF01270DD1/0F061D22C9840D6AF8BF72E1520F986C13376604.PNG,"RESIDENT EVIL : biohazard
生化危机7"
310,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10751_00_0067A75086AF6955957B0F14790DB6DEDF01270DD1/0F061D22C9840D6AF8BF72E1520F986C13376604.PNG,"RESIDENT EVIL: biohazard
生化危机7"
311,"['', '1800t [~ 1800p]', '1800t [~ 1800p]', '稳定60fps', '稳定60fps', '', '', '1800t [~ 1800p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR05452_00_00385F8A82C3F57757FD097D8369E0B5DD097F23F3/E794883A863904A5E71B98405516D297D4F50402.PNG,"RESOGUN
光电战机"
312,"['', '2160c', '2160c', '稳定60fps', '稳定60fps', '提升了材质效果', '提升了材质效果', '2160c', '稳定60fps', '提升了材质效果']",https://image.api.playstation.com/null.png,"RIME
"
313,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13572_00_009BE688A5D702C763E7B267CA6A00F32C2AF294B6/06DF5881E5C666ECA18FDB650188095741134C45.PNG,"Rad Rodgers
拉德罗杰斯"
314,"['', '1440p', '1440p', '60-90fps 撕裂', '60-90fps 撕裂', '', '', '1440p', '60-90fps 撕裂', '']",https://image.api.playstation.com/trophy/np/NPWR15607_00_00D9783688E9324779D45FACD6235D5B43FEAE6952/8A11ED8D93741EF1181B0DBC3DFE4F9796B55C1C.PNG,"Rage 2
狂怒2"
